mode,name,Shape,Dtype,Dtype range,Actual range,Mean,Median,Laplace std,Otsu threshold,Pixels above otsu,Pixels below otsu,Percentage above otsu
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile114.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile115.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile116.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile117.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 258)",51.78367025,0.0,0.00042901161033654457,63.99609375,1601879,2398121,40.046975
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile118.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 265)",86.6983565,118.0,0.0005398915517820824,64.697265625,2686536,1313464,67.1634
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile119.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 292)",34.3666805,0.0,0.00035814130854690306,66.7265625,1022590,2977410,25.564750000000004
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile12.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2050)",134.59381275,133.0,0.000688623357089083,460.44921875,4259,3995741,0.106475
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile120.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile13.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",259.86241725,141.0,0.0013728821602608248,519.873046875,631562,3368438,15.78905
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile14.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",260.08309725,141.0,0.0014133994809207638,983.759765625,190988,3809012,4.7747
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile15.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 1194)",46.8263125,0.0,0.00043316884408783966,72.29296875,1294924,2705076,32.3731
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile16.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 281)",0.658662,0.0,6.786267503982624e-05,0.548828125,13908,3986092,0.3477
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile17.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 331)",14.5890305,0.0,0.0002526495327352547,79.517578125,365964,3634036,9.1491
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile18.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 1905)",42.509901,0.0,0.000687984124108856,249.287109375,322343,3677657,8.058575
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile19.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2254)",111.2944645,0.0,0.001055786364957882,206.91015625,1054632,2945368,26.3658
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile2.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile20.tif","(2000, 2000)",uint16,"(0, 65535)","(170, 2823)",455.01741925,416.0,0.001983904909250478,610.439453125,419731,3580269,10.493275
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile21.tif","(2000, 2000)",uint16,"(0, 65535)","(105, 3029)",460.09266375,445.0,0.001981781983373462,647.5390625,298777,3701223,7.469425
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile22.tif","(2000, 2000)",uint16,"(0, 65535)","(116, 3195)",453.30979425,442.0,0.0019499644814383306,651.216796875,287841,3712159,7.196025000000001
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile23.tif","(2000, 2000)",uint16,"(0, 65535)","(86, 4095)",498.771724,485.0,0.002102107680414972,532.314453125,1563023,2436977,39.075575
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile24.tif","(2000, 2000)",uint16,"(0, 65535)","(230, 4095)",653.22556925,614.0,0.0024220420599383717,916.943359375,257434,3742566,6.43585
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile25.tif","(2000, 2000)",uint16,"(0, 65535)","(265, 4095)",665.89928025,630.0,0.0024638985458549077,870.91796875,345593,3654407,8.639825
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile26.tif","(2000, 2000)",uint16,"(0, 65535)","(103, 4095)",705.1546655,684.0,0.0025948627826165604,781.328125,1216326,2783674,30.40815
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile27.tif","(2000, 2000)",uint16,"(0, 65535)","(121, 4095)",747.162519,723.0,0.0026889974309615935,967.02734375,459250,3540750,11.48125
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile28.tif","(2000, 2000)",uint16,"(0, 65535)","(220, 4095)",614.1182025,578.0,0.0022727086723569718,817.900390625,392040,3607960,9.801
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile29.tif","(2000, 2000)",uint16,"(0, 65535)","(46, 4095)",600.4252815,554.0,0.002359165380854176,654.931640625,1737766,2262234,43.44415
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile3.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile30.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 308)",48.66356425,0.0,0.0004415774239298982,73.9921875,1314058,2685942,32.85145
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile31.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 275)",5.79958225,0.0,0.00017142340897066487,75.732421875,151997,3848003,3.799925
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile32.tif","(2000, 2000)",uint16,"(0, 65535)","(36, 769)",135.0444735,133.0,0.0006683770664787337,137.646484375,1562420,2437580,39.0605
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile33.tif","(2000, 2000)",uint16,"(0, 65535)","(58, 3773)",482.709678,487.0,0.002010404962073568,457.072265625,2242147,1757853,56.053675000000005
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile34.tif","(2000, 2000)",uint16,"(0, 65535)","(151, 3941)",429.51926725,407.0,0.0019158055952979277,543.32421875,493699,3506301,12.342475
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile35.tif","(2000, 2000)",uint16,"(0, 65535)","(119, 3898)",425.3149265,406.0,0.0019212941536859338,539.708984375,447772,3552228,11.1943
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile36.tif","(2000, 2000)",uint16,"(0, 65535)","(168, 3874)",460.7218035,434.0,0.0020296106953968385,624.01171875,294588,3705412,7.3647
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile37.tif","(2000, 2000)",uint16,"(0, 65535)","(266, 2768)",504.4215,475.0,0.002098378734634489,652.05078125,343018,3656982,8.57545
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile38.tif","(2000, 2000)",uint16,"(0, 65535)","(165, 3048)",518.31746225,500.0,0.002145310125434195,688.669921875,323022,3676978,8.07555
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile39.tif","(2000, 2000)",uint16,"(0, 65535)","(208, 4095)",565.704948,536.0,0.002241963777289275,807.751953125,242970,3757030,6.07425
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile4.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2423)",4.1538405,0.0,0.00028436807633801855,4.732421875,28804,3971196,0.7201
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile40.tif","(2000, 2000)",uint16,"(0, 65535)","(205, 4095)",611.86010975,589.0,0.00236162978621854,714.04296875,729673,3270327,18.241825
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile41.tif","(2000, 2000)",uint16,"(0, 65535)","(202, 4095)",591.1849865,579.0,0.0023022495839671643,604.986328125,1663803,2336197,41.595075
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile42.tif","(2000, 2000)",uint16,"(0, 65535)","(104, 4095)",601.43746775,600.0,0.002315140994305426,595.080078125,2066710,1933290,51.66775
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile43.tif","(2000, 2000)",uint16,"(0, 65535)","(84, 4095)",538.58580325,538.0,0.0021479162620937665,530.537109375,2072418,1927582,51.810449999999996
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile44.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",391.572971,152.0,0.0018451048547874433,679.833984375,777000,3223000,19.425
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile45.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 288)",43.00395875,0.0,0.00041297082136561487,69.1875,1226602,2773398,30.66505
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile46.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 298)",33.709358,0.0,0.0003730767983858019,73.91796875,907478,3092522,22.68695
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile47.tif","(2000, 2000)",uint16,"(0, 65535)","(36, 3289)",142.17905125,133.0,0.0007201848143593907,664.998046875,19393,3980607,0.484825
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile48.tif","(2000, 2000)",uint16,"(0, 65535)","(10, 3650)",536.40766525,551.0,0.002124890773989976,401.015625,3194031,805969,79.850775
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile49.tif","(2000, 2000)",uint16,"(0, 65535)","(248, 3232)",516.27176475,498.0,0.0021161383241466835,580.203125,647478,3352522,16.18695
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile5.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2417)",19.96125725,0.0,0.0005323464458890432,259.638671875,151997,3848003,3.799925
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile50.tif","(2000, 2000)",uint16,"(0, 65535)","(234, 3030)",512.03315625,490.0,0.0021120008060072706,621.7265625,386501,3613499,9.662524999999999
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile51.tif","(2000, 2000)",uint16,"(0, 65535)","(203, 4095)",524.6432405,499.0,0.002136978908118589,697.1015625,256867,3743133,6.4216750000000005
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile52.tif","(2000, 2000)",uint16,"(0, 65535)","(271, 4041)",532.52821,509.0,0.002155317224146089,705.43359375,231588,3768412,5.7897
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile53.tif","(2000, 2000)",uint16,"(0, 65535)","(148, 4095)",500.44878175,464.0,0.0021012614915094574,664.501953125,401499,3598501,10.037475
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile54.tif","(2000, 2000)",uint16,"(0, 65535)","(162, 3549)",537.70599125,506.0,0.00216537969825518,591.990234375,1245592,2754408,31.1398
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile55.tif","(2000, 2000)",uint16,"(0, 65535)","(156, 4092)",585.2704545,586.0,0.002263971478603087,578.8125,2039445,1960555,50.986125
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile56.tif","(2000, 2000)",uint16,"(0, 65535)","(178, 4095)",625.19525725,600.0,0.002358971968961013,690.576171875,1135388,2864612,28.384700000000002
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile57.tif","(2000, 2000)",uint16,"(0, 65535)","(198, 4077)",612.59681075,567.0,0.0023242049732322954,1054.107421875,147696,3852304,3.6923999999999997
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile58.tif","(2000, 2000)",uint16,"(0, 65535)","(123, 4095)",750.061997,598.0,0.0026521996755944823,1527.1640625,264198,3735802,6.60495
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile59.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",111.951248,0.0,0.0009037380184180775,295.927734375,471511,3528489,11.787775
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile6.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2128)",15.6836175,0.0,0.00045236658043296926,203.65625,151565,3848435,3.7891250000000003
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile60.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile61.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 299)",131.81803175,131.0,0.0006639276335279759,133.732421875,1758046,2241954,43.95115
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile62.tif","(2000, 2000)",uint16,"(0, 65535)","(27, 3805)",439.0941055,163.0,0.0018474276467128682,491.87109375,1664720,2335280,41.618
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile63.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2406)",577.76146625,520.0,0.0022546377413678563,662.58984375,1040989,2959011,26.024725
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile64.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3611)",384.3191315,418.0,0.0018625695480167126,232.740234375,3298609,701391,82.465225
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile65.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2726)",391.097047,436.0,0.0018731615412734537,260.88671875,3147829,852171,78.69572500000001
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile66.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3247)",374.7975365,416.0,0.0018306357048173693,285.380859375,2772659,1227341,69.316475
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile67.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3873)",444.90254425,463.0,0.002028933857631716,295.013671875,3304564,695436,82.61410000000001
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile68.tif","(2000, 2000)",uint16,"(0, 65535)","(188, 4043)",559.7384385,531.0,0.002237737749229729,602.111328125,1306376,2693624,32.6594
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile69.tif","(2000, 2000)",uint16,"(0, 65535)","(229, 4062)",586.7415885,572.0,0.002310175233760462,610.802734375,1459523,2540477,36.488074999999995
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile7.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3489)",19.23077525,0.0,0.000562774935443296,211.248046875,149465,3850535,3.7366249999999996
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile70.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3685)",509.37011925,509.0,0.002131535631739471,280.693359375,3704072,295928,92.6018
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile71.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3925)",501.68171975,534.0,0.0021521999131668187,344.970703125,3052081,947919,76.302025
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile72.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",659.7549875,577.0,0.0024536322632439773,1639.599609375,136478,3863522,3.4119499999999996
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile73.tif","(2000, 2000)",uint16,"(0, 65535)","(92, 4095)",867.55576875,784.0,0.0028549717047159206,1241.298828125,581372,3418628,14.5343
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile74.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 1223)",62.7685655,0.0,0.0005395509184236346,78.826171875,1523993,2476007,38.099824999999996
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile75.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile76.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 543)",132.9042355,132.0,0.0006728993608039323,132.568359375,1946072,2053928,48.6518
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile77.tif","(2000, 2000)",uint16,"(0, 65535)","(47, 4095)",475.01686375,459.0,0.001968057601684379,481.84375,1924686,2075314,48.117149999999995
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile78.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4062)",340.5347695,349.0,0.0017483288388142721,325.27734375,2106209,1893791,52.65522500000001
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile79.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile8.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 2560)",115.57149925,0.0,0.0009801612312155357,335.0,458017,3541983,11.450425000000001
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile80.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile81.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile82.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",143.07820475,0.0,0.001222155067970177,279.931640625,1015306,2984694,25.38265
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile83.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",431.35993375,500.0,0.0020587202941826184,279.931640625,3083809,916191,77.095225
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile84.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",523.43142625,608.0,0.0022923288254378406,327.919921875,3093721,906279,77.343025
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile85.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",314.911038,0.0,0.0018948204093626507,343.916015625,1791883,2208117,44.797075
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile86.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",162.45302475,0.0,0.0014140384910288587,503.876953125,640791,3359209,16.019775
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile87.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",547.084073,499.0,0.00236816952790336,1047.744140625,453636,3546364,11.3409
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile88.tif","(2000, 2000)",uint16,"(0, 65535)","(130, 4095)",1024.0893435,980.0,0.003035087277165041,1206.435546875,1068306,2931694,26.70765
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile89.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 4095)",379.78608225,0.0,0.0019442432910613625,1063.740234375,633996,3366004,15.8499
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile9.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 3052)",251.43868825,146.0,0.001294002886470155,351.6953125,1026997,2973003,25.674924999999998
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile90.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile91.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 313)",93.551082,122.0,0.0005744349761719578,65.412109375,2835947,1164053,70.898675
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile92.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 1578)",94.1974515,122.0,0.0005649071728573397,64.72265625,2868145,1131855,71.703625
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile93.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 616)",87.9635195,119.0,0.0005580364860345114,63.765625,2689162,1310838,67.22905
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile94.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile95.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile96.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile97.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile98.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
good,"Slide2-2-2_Region0000_Channel647,555,488_Seq0017_555_tile99.tif","(2000, 2000)",uint16,"(0, 65535)","(0, 0)",0.0,0.0,0.0,-0.498046875,4000000,0,100.0
